POI_ID,ADDRESS,"﻿""DESCRIPTION""",NAME,GeoJSON,geo_point_2d
7206,974 PEMBRIDGE CRES,Education Facility,ARCHBISHOP O'SULLIVAN CATHOLIC SCHOOL,"{""coordinates"": [-76.5847256, 44.2495091], ""type"": ""Point""}","44.2495091, -76.5847256"
9005,STUART ST,Soccer Field,NIXON FIELD SOCCER FIELD,"{""coordinates"": [-76.4946729, 44.2250252], ""type"": ""Point""}","44.2250252, -76.4946729"
8406,750 INNOVATION DR,Soccer Field,J. MACHEN SPORTS FIELDS,"{""coordinates"": [-76.4369528, 44.2733805], ""type"": ""Point""}","44.2733805, -76.4369528"
8408,750 INNOVATION DR,Soccer Field,J. MACHEN SPORTS FIELDS,"{""coordinates"": [-76.4361177, 44.2729179], ""type"": ""Point""}","44.2729179, -76.4361177"
8719,1180 WOODBINE RD,Soccer Field,WOODBINE PARK SOCCER FIELD 3,"{""coordinates"": [-76.6023108, 44.2612565], ""type"": ""Point""}","44.2612565, -76.6023108"
9006,56 FRANCIS ST,Soccer Field,PORTSMOUTH SOCCER FIELDS 1,"{""coordinates"": [-76.5219547, 44.225935], ""type"": ""Point""}","44.225935, -76.5219547"
8409,1180 WOODBINE RD,Soccer Field,WOODBINE PARK MINI SOCCER FIELD 2,"{""coordinates"": [-76.6012732, 44.2616813], ""type"": ""Point""}","44.2616813, -76.6012732"
8818,,Park,BREWERS MILLS OPEN SPACE,"{""coordinates"": [-76.3037779, 44.4133226], ""type"": ""Point""}","44.4133226, -76.3037779"
8519,56 ELLESMEER AVE,Park,WALNUT GROVE PARK,"{""coordinates"": [-76.5470836, 44.2611718], ""type"": ""Point""}","44.2611718, -76.5470836"
8820,485 BOXWOOD ST,Park,LOMBARDY PARK,"{""coordinates"": [-76.5878358, 44.2386383], ""type"": ""Point""}","44.2386383, -76.5878358"
8520,693 AYLMER CRES,Park,LAWRENCE PARK,"{""coordinates"": [-76.6175378, 44.2456558], ""type"": ""Point""}","44.2456558, -76.6175378"
9101,1211 PRINCE CHARLES DR,Park,JOHN GRASS CREEK PARK,"{""coordinates"": [-76.605869, 44.2461826], ""type"": ""Point""}","44.2461826, -76.605869"
9102,196 YONGE ST,Park,GARRIGAN PARK,"{""coordinates"": [-76.5190876, 44.2232922], ""type"": ""Point""}","44.2232922, -76.5190876"
7553,401,Trail Access,K&P HWY 401 TUNNEL ACCESS PNT,"{""coordinates"": [-76.5640906, 44.2825883], ""type"": ""Point""}","44.2825883, -76.5640906"
7554,UNITY RD,Trail Access,RIDEAU TRAIL UNITY RD ACCESS PNT,"{""coordinates"": [-76.563975, 44.3183707], ""type"": ""Point""}","44.3183707, -76.563975"
7258,CORDUKES AT UNITY RD,Trail Access,RIDEAU TRAIL CORDUKES RD ACCESS PNT,"{""coordinates"": [-76.5762503, 44.3181419], ""type"": ""Point""}","44.3181419, -76.5762503"
7555,3322 VAN ORDER DR,Trail Access,RIDEAU TRAIL VAN ORDER DR ACCESS PNT,"{""coordinates"": [-76.6183556, 44.3358145], ""type"": ""Point""}","44.3358145, -76.6183556"
7207,455 ST. MARTHA ST,Education Facility,ST. MARTHA CATHOLIC SCHOOL,"{""coordinates"": [-76.4482859, 44.2650352], ""type"": ""Point""}","44.2650352, -76.4482859"
8091,5 CLERGY ST,Education Facility,SYDENHAM PUBLIC SCHOOL,"{""coordinates"": [-76.4903165, 44.2288704], ""type"": ""Point""}","44.2288704, -76.4903165"
7812,530 EARL ST,Education Facility,WINSTON CHURCHILL PUBLIC SCHOOL,"{""coordinates"": [-76.5039845, 44.2292598], ""type"": ""Point""}","44.2292598, -76.5039845"
7513,235 FRONTENAC ST,Education Facility,MODULE VANIER,"{""coordinates"": [-76.4975377, 44.2292741], ""type"": ""Point""}","44.2292741, -76.4975377"
7514,711 DALTON AVE,Education Facility,ECOLE SECONDAIRE CATHOLIQUE MARIE-RIVIER,"{""coordinates"": [-76.5228195, 44.2707977], ""type"": ""Point""}","44.2707977, -76.5228195"
7208,266 MCMAHON AVE,Education Facility,ST. PAUL CATHOLIC SCHOOL,"{""coordinates"": [-76.524011, 44.2496275], ""type"": ""Point""}","44.2496275, -76.524011"
8410,72 GILMOUR AVE,Soccer Field,ECOLE SECONDAIRE PUBLIQUE MILLE-ILES SOCCER FIELD,"{""coordinates"": [-76.5221786, 44.2373891], ""type"": ""Point""}","44.2373891, -76.5221786"
9012,190 WELBORNE AVE,Soccer Field,WELBORNE PUBLIC SCHOOL SOCCER FIELD,"{""coordinates"": [-76.5786059, 44.2217468], ""type"": ""Point""}","44.2217468, -76.5786059"
8413,70 CRAFTSMAN BLVD,Ball Diamond,REGIMENT (CFB) BASEBALL FIELD,"{""coordinates"": [-76.4461809, 44.2426047], ""type"": ""Point""}","44.2426047, -76.4461809"
8724,15 OAK ST,Soccer Field,MAX JACKSON PARK SOCCER FIELD,"{""coordinates"": [-76.5036998, 44.2510947], ""type"": ""Point""}","44.2510947, -76.5036998"
8822,1 KING ST,Park,MACDONALD MEMORIAL PARK,"{""coordinates"": [-76.4896628, 44.2228336], ""type"": ""Point""}","44.2228336, -76.4896628"
8823,40 GROSVENOR CRT,Park,GROSVENOR COURT PARK,"{""coordinates"": [-76.5345359, 44.2463371], ""type"": ""Point""}","44.2463371, -76.5345359"
8523,14 THERESA CRES,Park,JAMES NELSON PARK,"{""coordinates"": [-76.4985307, 44.2538779], ""type"": ""Point""}","44.2538779, -76.4985307"
9107,500 DEERVIEW DR,Park,DEERVIEW OPEN SPACE,"{""coordinates"": [-76.4058637, 44.2657993], ""type"": ""Point""}","44.2657993, -76.4058637"
9109,731 MONTREAL ST,Park,BELLE PARK,"{""coordinates"": [-76.4819239, 44.2513668], ""type"": ""Point""}","44.2513668, -76.4819239"
7261,920 KING ST,Trail Access & Parking,WATERFRONT TRAIL LAKE ONTARIO PARK TRAILHEAD,"{""coordinates"": [-76.5324558, 44.2171843], ""type"": ""Point""}","44.2171843, -76.5324558"
7857,1300 BATH RD,Aquatics Centre - Private,BOYS & GIRLS CLUB WEST SWIMMING POOL,"{""coordinates"": [-76.5470881, 44.239575], ""type"": ""Point""}","44.239575, -76.5470881"
7858,3328 BREWERS MILLS RD,Communication Tower,3328 BREWERS MILLS CELL TOWER,"{""coordinates"": [-76.2928887, 44.4193658], ""type"": ""Point""}","44.4193658, -76.2928887"
7210,153 VAN ORDER DR,Education Facility,CALVIN PARK PUBLIC SCHOOL,"{""coordinates"": [-76.5203706, 44.238344], ""type"": ""Point""}","44.238344, -76.5203706"
8096,4576 BATTERSEA RD,Education Facility,STORRINGTON PUBLIC SCHOOL,"{""coordinates"": [-76.4056387, 44.4099424], ""type"": ""Point""}","44.4099424, -76.4056387"
7212,57 ROAD 95,Education Facility,SACRED HEART CS,"{""coordinates"": [-76.4419499, 44.1901078], ""type"": ""Point""}","44.1901078, -76.4419499"
8097,1447 MOUNTAIN GROVE RD,Education Facility,LAND O LAKES PS,"{""coordinates"": [-76.8454924, 44.7380779], ""type"": ""Point""}","44.7380779, -76.8454924"
7213,53 VICTORIA ST,Education Facility,MARYSVILLE PS,"{""coordinates"": [-76.4383961, 44.1924615], ""type"": ""Point""}","44.1924615, -76.4383961"
8725,1174 ITALIA LANE,Soccer Field,ITALO-CANADIAN CLUB SOCCER FIELD,"{""coordinates"": [-76.4833565, 44.2774003], ""type"": ""Point""}","44.2774003, -76.4833565"
8726,76 SCHOOL ST,Village,ENTERPRISE,"{""coordinates"": [-76.8820122, 44.4647109], ""type"": ""Point""}","44.4647109, -76.8820122"
8728,,Town,CLAYTON,"{""coordinates"": [-76.3260143, 45.1920318], ""type"": ""Point""}","45.1920318, -76.3260143"
8331,,Village,HALLS MILLS,"{""coordinates"": [-76.4040133, 45.1780317], ""type"": ""Point""}","45.1780317, -76.4040133"
8916,,Village,ERINSVILLE,"{""coordinates"": [-77.0504461, 44.4809209], ""type"": ""Point""}","44.4809209, -77.0504461"
8632,,Village,PHILIPSVILLE,"{""coordinates"": [-76.1540164, 44.6410333], ""type"": ""Point""}","44.6410333, -76.1540164"
9110,141 THIRD AVE,Park,THIRD AVENUE PARK,"{""coordinates"": [-76.5054295, 44.2451387], ""type"": ""Point""}","44.2451387, -76.5054295"
8236,3645 BREWER'S MILLS RD,Cemetery,PINE GROVE CEMETERY,"{""coordinates"": [-76.2726093, 44.4104301], ""type"": ""Point""}","44.4104301, -76.2726093"
8827,1401 2 HWY,Cemetery,MILTON CEMETERY,"{""coordinates"": [-76.396666, 44.2502606], ""type"": ""Point""}","44.2502606, -76.396666"
8237,414 REGENT ST,Museum,FRONTENAC COUNTY SCHOOLS MUSEUM,"{""coordinates"": [-76.4620117, 44.2402386], ""type"": ""Point""}","44.2402386, -76.4620117"
7859,1800 JOHN COUNTER BV,Communication Tower,VIA RAIL CELL TOWER,"{""coordinates"": [-76.5349204, 44.257759], ""type"": ""Point""}","44.257759, -76.5349204"
7860,300 CONACHER DR,Cell Antenna,300 CONACHER DR CELL ANTENNA,"{""coordinates"": [-76.4955983, 44.2652359], ""type"": ""Point""}","44.2652359, -76.4955983"
7562,87 UNION ST,Cell Antenna,87 UNION ST CELL ANTENNA,"{""coordinates"": [-76.4954621, 44.2279986], ""type"": ""Point""}","44.2279986, -76.4954621"
7563,142 UNION ST,Cell Antenna,142 UNION ST CELL ANTENNA,"{""coordinates"": [-76.4979506, 44.2275094], ""type"": ""Point""}","44.2275094, -76.4979506"
7215,19 EAST ST,Education Facility,NEWBURGH PS,"{""coordinates"": [-76.8750657, 44.3285812], ""type"": ""Point""}","44.3285812, -76.8750657"
7219,370 KINGSTON MILLS RD,Education Facility,HOLY NAME CATHOLIC SCHOOL,"{""coordinates"": [-76.4241768, 44.3006776], ""type"": ""Point""}","44.3006776, -76.4241768"
7221,14608 HWY 38,Education Facility,ST JAMES MAJOR CS,"{""coordinates"": [-76.6769792, 44.7876315], ""type"": ""Point""}","44.7876315, -76.6769792"
7520,6875 HWY 38,Education Facility,PRINCE CHARLES PS,"{""coordinates"": [-76.691528, 44.4877628], ""type"": ""Point""}","44.4877628, -76.691528"
8137,1184 MCADOOS LN,Communication Tower,1184 MCADOOS LN CELL TOWER,"{""coordinates"": [-76.4783858, 44.2901777], ""type"": ""Point""}","44.2901777, -76.4783858"
9507,760 HWY 15,Plaza,BARRIEFIELD PLAZA,"{""coordinates"": [-76.4612353, 44.2525802], ""type"": ""Point""}","44.2525802, -76.4612353"
9506,914 HWY 15,Washroom,KINGSTON FRONTENAC LIBRARY - PITTSBURGH BRANCH WASHROOM,"{""coordinates"": [-76.461303, 44.2595557], ""type"": ""Point""}","44.2595557, -76.461303"
9500,1 KING ST,Washroom,RICHARDSON BEACH BATH HOUSE,"{""coordinates"": [-76.4889923, 44.2221294], ""type"": ""Point""}","44.2221294, -76.4889923"
9501,300 KING ST W,Washroom,BREAKWATER PARK WASHROOM,"{""coordinates"": [-76.5020109, 44.221754], ""type"": ""Point""}","44.221754, -76.5020109"
7713,1114 LEN BIRCHALL WY,Airport Terminal,KINGSTON AIRPORT TERMINAL,"{""coordinates"": [-76.5976467, 44.2187086], ""type"": ""Point""}","44.2187086, -76.5976467"
8941,422 ROAD 7051,Ferry Dock,WOLFE ISLAND FERRY DOCK (WINTER),"{""coordinates"": [-76.4255778, 44.2151612], ""type"": ""Point""}","44.2151612, -76.4255778"
9357,1165 COLLINS BAY RD,Beach Volleyball Court,KINGSTON EXPERT TEES (BEACH VOLLEYBALL),"{""coordinates"": [-76.6125024, 44.2622791], ""type"": ""Point""}","44.2622791, -76.6125024"
9476,"241 Church Street, Bath",Twp Fire Station,LOY STATION 3 BATH,"{""coordinates"": [-76.7785574, 44.1858265], ""type"": ""Point""}","44.1858265, -76.7785574"
9488,10200 Road 509,Twp Fire Station,NF STATION 1 OMPAH,"{""coordinates"": [-76.8387506, 45.0073241], ""type"": ""Point""}","45.0073241, -76.8387506"
9470,3516 Latimer Rd,Twp Fire Station,SF STATION 7 LATIMER RD,"{""coordinates"": [-76.5110523, 44.3617917], ""type"": ""Point""}","44.3617917, -76.5110523"
9472,5855 Perth Rd,Twp Fire Station,SF STATION 6 PERTH RD,"{""coordinates"": [-76.4928248, 44.4677574], ""type"": ""Point""}","44.4677574, -76.4928248"
9499,2861 County Rd 14,Twp Fire Station,SM STATION 2 ENTERPRISE,"{""coordinates"": [-76.8822964, 44.461249], ""type"": ""Point""}","44.461249, -76.8822964"
9479,40 Howe Island Baseline Rd,Twp Fire Station,FI HOWE ISLAND FIRE STATION,"{""coordinates"": [-76.3192221, 44.2588106], ""type"": ""Point""}","44.2588106, -76.3192221"
9509,480 MCCULLOUGH PARK DR,Play Structure,McCullough Park Play Structure,"{""coordinates"": [-76.6266363, 44.2336485], ""type"": ""Point""}","44.2336485, -76.6266363"
9497,4808 Holleford Rd,Twp Fire Department,SF STATION 4 HOLLEFORD RD,"{""coordinates"": [-76.66801, 44.4412004], ""type"": ""Point""}","44.4412004, -76.66801"
9451,114 WILEY ST,Playground,ST FRANCIS OF ASSISI CS PLAYGROUND 2,"{""coordinates"": [-76.4898277, 44.2610548], ""type"": ""Point""}","44.2610548, -76.4898277"
7687,266 MCMAHON AVE,Playground,ST. PAUL'S ELEMENTARY SCHOOL PLAYGROUND,"{""coordinates"": [-76.5235331, 44.2496921], ""type"": ""Point""}","44.2496921, -76.5235331"
9308,3600 SMITH RD,Communication Tower,3600 SMITH RD CELL TOWER,"{""coordinates"": [-76.6311553, 44.288203], ""type"": ""Point""}","44.288203, -76.6311553"
8902,550 O'CONNOR DR,Headquarters,KFR HEADQUARTERS,"{""coordinates"": [-76.5672075, 44.259353], ""type"": ""Point""}","44.259353, -76.5672075"
9478,51 Main St Oddessa,Twp Fire Station,LOY STATION 1 ODESSA,"{""coordinates"": [-76.7254518, 44.2760551], ""type"": ""Point""}","44.2760551, -76.7254518"
7481,201 CONACHER DR,Playground,MARKERS ACRES PARK SWING SET 1,"{""coordinates"": [-76.4892822, 44.266785], ""type"": ""Point""}","44.266785, -76.4892822"
8305,490 MACDONNELL ST,Parking Lot,ANGROVE LOT,"{""coordinates"": [-76.4830279, 44.2322789], ""type"": ""Point""}","44.2322789, -76.4830279"
9529,1044 LANCASTER DR,Playground,MOTHER THERESA  E.S. PLAYGROUND 2,"{""coordinates"": [-76.5970556, 44.2551231], ""type"": ""Point""}","44.2551231, -76.5970556"
8130,237 GLEN CASTLE RD,Playground,WELBORNE PARK SWING SET 1,"{""coordinates"": [-76.5793441, 44.2232439], ""type"": ""Point""}","44.2232439, -76.5793441"
7314,1180 WOODBINE RD,Beach Volleyball Court,WOODBINE PARK BEACH VOLLEYBALL 3,"{""coordinates"": [-76.6021415, 44.2589348], ""type"": ""Point""}","44.2589348, -76.6021415"
9533,151 ORDNANCE ST,Community Garden,McBurney Park Community Garden,"{""coordinates"": [-76.4879926, 44.2351414], ""type"": ""Point""}","44.2351414, -76.4879926"
9155,779 HWY 15,Skateboard Park,KECC SKATEBOARD PARK,"{""coordinates"": [-76.4593419, 44.254372], ""type"": ""Point""}","44.254372, -76.4593419"
9514,1242 Wheathill St,Park,Gerard Hunt Memorial Park,"{""coordinates"": [-76.5587197, 44.2465314], ""type"": ""Point""}","44.2465314, -76.5587197"
8706,530 EARL ST,Playground,WINSTON CHURCHILL SCHOOL PLAYGROUND 2,"{""coordinates"": [-76.5042418, 44.2288185], ""type"": ""Point""}","44.2288185, -76.5042418"
7709,169 QUEEN ST,Parking Lot,BYRON LOT,"{""coordinates"": [-76.4857936, 44.2333757], ""type"": ""Point""}","44.2333757, -76.4857936"
8317,1 KING ST,Beach,RICHARDSON BEACH,"{""coordinates"": [-76.4884974, 44.2221576], ""type"": ""Point""}","44.2221576, -76.4884974"
9518,1242 Wheathill St,Climber,Gerard Hunt Memorial Park Climber 2,"{""coordinates"": [-76.5585044, 44.2467395], ""type"": ""Point""}","44.2467395, -76.5585044"
9519,1242 Wheathill St,Basketball,Gerard Hunt Memorial Park  Basketball,"{""coordinates"": [-76.5583347, 44.2466981], ""type"": ""Point""}","44.2466981, -76.5583347"
7151,1181 JOHN COUNTER BV,Municipal Government Facility,KINGSTON TRANSIT,"{""coordinates"": [-76.5070701, 44.2606844], ""type"": ""Point""}","44.2606844, -76.5070701"
9535,50 MACCAULEY ST,Basketball Court,Shannon Park Basketball Court,"{""coordinates"": [-76.4831196, 44.2644583], ""type"": ""Point""}","44.2644583, -76.4831196"
7848,,Village,APPLETON,"{""coordinates"": [-76.1250141, 45.1820314], ""type"": ""Point""}","45.1820314, -76.1250141"
8040,,Village,PACKENHAM,"{""coordinates"": [-76.2900152, 45.3340329], ""type"": ""Point""}","45.3340329, -76.2900152"
7159,,Village,OSO,"{""coordinates"": [-76.6867224, 44.8160936], ""type"": ""Point""}","44.8160936, -76.6867224"
8052,225 ONTARIO ST,Info Centre,VISITOR INFORMATION CENTRE,"{""coordinates"": [-76.4801717, 44.2293865], ""type"": ""Point""}","44.2293865, -76.4801717"
7755,1046 PRINCESS ST,Bus Transfer Station,KINGSTON CENTRE TRANSFER POINT,"{""coordinates"": [-76.5168256, 44.2419992], ""type"": ""Point""}","44.2419992, -76.5168256"
8053,258 AIRPORT RD,Airport,GANANOQUE AIRPORT,"{""coordinates"": [-76.24478, 44.4013705], ""type"": ""Point""}","44.4013705, -76.24478"
7141,303 YORK ST,Washroom,KINGSTON MEMORIAL CENTRE WASHROOM,"{""coordinates"": [-76.49938, 44.2393707], ""type"": ""Point""}","44.2393707, -76.49938"
7143,100 NAPIER ST,Lawn Bowling,KINGSTON LAWN BOWLING CLUB,"{""coordinates"": [-76.5070666, 44.2301327], ""type"": ""Point""}","44.2301327, -76.5070666"
7717,974 SYDENHAM RD,Cemetery,CHRIST CHURCH CEMETERY,"{""coordinates"": [-76.5436884, 44.2621762], ""type"": ""Point""}","44.2621762, -76.5436884"
8020,5307 HWY 15,Cemetery,ST. BARNABY'S ROMAN CATHOLIC CEMETERY,"{""coordinates"": [-76.304311, 44.4162175], ""type"": ""Point""}","44.4162175, -76.304311"
7719,3766 HWY 15,Soccer Field,JOYCEVILLE INSTITUTE SOCCER FIELD,"{""coordinates"": [-76.3510425, 44.3596938], ""type"": ""Point""}","44.3596938, -76.3510425"
7680,50 MACCAULEY ST,Skateboard Park,SHANNON PARK SKATEBOARD PARK,"{""coordinates"": [-76.4825396, 44.2645559], ""type"": ""Point""}","44.2645559, -76.4825396"
7987,2 OAKRIDGE AVE,Playground,OAKRIDGE PARK PLAYGROUND,"{""coordinates"": [-76.510863, 44.2273105], ""type"": ""Point""}","44.2273105, -76.510863"
7956,1690 HWY 15,Park and Ride,HIGHWAY 15 PARK AND RIDE,"{""coordinates"": [-76.4312457, 44.2871271], ""type"": ""Point""}","44.2871271, -76.4312457"
7375,LOUGHBOROUGH DR,Municipal-Unmaintained Boat Ramp,LOUGHBOROUGH LAKE BOAT RAMP,"{""coordinates"": [-76.5706111, 44.3547466], ""type"": ""Point""}","44.3547466, -76.5706111"
7169,750 INNOVATION DR,Washroom,J. MACHEN SPORTS FIELDS WASHROOM,"{""coordinates"": [-76.4349208, 44.2726022], ""type"": ""Point""}","44.2726022, -76.4349208"
8056,1 KING ST,Washroom,RICHARDSON BEACH BATH HOUSE,"{""coordinates"": [-76.4889923, 44.2221294], ""type"": ""Point""}","44.2221294, -76.4889923"
7761,360 KINGSTON MILLS RD,Washroom,MEADOWCREST COMMUNITY CENTRE WASHROOM,"{""coordinates"": [-76.4223085, 44.3008404], ""type"": ""Point""}","44.3008404, -76.4223085"
7439,1044 LANCASTER DR,Multi-Use Court,MOTHER THERESA ELEMENTARY SCHOOL MULTI USE COURT,"{""coordinates"": [-76.5973285, 44.2551567], ""type"": ""Point""}","44.2551567, -76.5973285"
7989,1388 WOODFIELD CRES,Playground,WESTBROOK PARK PLAYGROUND,"{""coordinates"": [-76.6187048, 44.2705342], ""type"": ""Point""}","44.2705342, -76.6187048"
7990,974 PEMBRIDGE CRES,Playground,ARCHBISHOP O'SULLIVAN CATHOLIC SCHOOL PLAYGROUND,"{""coordinates"": [-76.5838149, 44.2489514], ""type"": ""Point""}","44.2489514, -76.5838149"
7957,28 DIVISION ST,Queen's University,SCHOOL OF KINESIOLOGY & HEALTH STUDIES,"{""coordinates"": [-76.4933789, 44.2286777], ""type"": ""Point""}","44.2286777, -76.4933789"
7958,40 ALBERT ST,Queen's University,SCHOOL OF ENGLISH,"{""coordinates"": [-76.499785, 44.2250637], ""type"": ""Point""}","44.2250637, -76.499785"
7379,76 STUART ST,Queen's University,DIETARY WING,"{""coordinates"": [-76.4930056, 44.2239144], ""type"": ""Point""}","44.2239144, -76.4930056"
7380,KING ST W,Queen's University,EMERGENCY,"{""coordinates"": [-76.4929228, 44.2233757], ""type"": ""Point""}","44.2233757, -76.4929228"
7960,76 STUART ST,Queen's University,MAIN ENTRANCE,"{""coordinates"": [-76.4943948, 44.2239486], ""type"": ""Point""}","44.2239486, -76.4943948"
7961,76 STUART ST,Queen's University,DORAN WING,"{""coordinates"": [-76.492289, 44.2242513], ""type"": ""Point""}","44.2242513, -76.492289"
7652,1014 CUNNINGHAM RD,Private Recreation Facility,RIDEAU ACRES CAMPGROUND COMPLEX,"{""coordinates"": [-76.4217427, 44.3049523], ""type"": ""Point""}","44.3049523, -76.4217427"
8059,1180 WOODBINE RD,Washroom,WOODBINE PARK WASHROOM,"{""coordinates"": [-76.6033932, 44.2598805], ""type"": ""Point""}","44.2598805, -76.6033932"
7468,74 UNIVERSITY AVE,Education Facility,QUEEN'S UNIVERSITY,"{""coordinates"": [-76.496001, 44.226642], ""type"": ""Point""}","44.226642, -76.496001"
7171,1212 WOODBINE RD,Education Facility,BAYSIDE MONTESSORI SCHOOL,"{""coordinates"": [-76.5928442, 44.2581121], ""type"": ""Point""}","44.2581121, -76.5928442"
7763,100 PORTSMOUTH AVE,Post-Secondary Education,ST. LAWRENCE COLLEGE,"{""coordinates"": [-76.5275835, 44.223456], ""type"": ""Point""}","44.223456, -76.5275835"
7470,484 ALBERT ST,Education Facility,MARTELLO ENRICHMENT SCHOOL,"{""coordinates"": [-76.5011599, 44.2362895], ""type"": ""Point""}","44.2362895, -76.5011599"
7172,25 MARKLAND ST,Education Facility,MULBERRY WALDORF SCHOOL,"{""coordinates"": [-76.4868507, 44.2384702], ""type"": ""Point""}","44.2384702, -76.4868507"
7764,2 KING ST W,Historic Site,MURNEY TOWER NATIONAL HISTORIC SITE,"{""coordinates"": [-76.4904199, 44.2222983], ""type"": ""Point""}","44.2222983, -76.4904199"
8060,690 SIR JOHN A. MACDONALD BLVD,Place of Worship,CROSSROADS (ST. MARGARET'S) UNITED CHURCH,"{""coordinates"": [-76.5202494, 44.2435152], ""type"": ""Point""}","44.2435152, -76.5202494"
7725,471 CATARAQUI WOODS DR,Retirement Residence,WATERFORD RETIREMENT RESIDENCE,"{""coordinates"": [-76.5582835, 44.2690322], ""type"": ""Point""}","44.2690322, -76.5582835"
7415,1030 SUNNYSIDE RD,Playground,CLOVERDALE PARK PLAYGROUND,"{""coordinates"": [-76.5474288, 44.2791064], ""type"": ""Point""}","44.2791064, -76.5474288"
7690,77 MACCAULEY ST,Playground,RIDEAU HEIGHTS PUBLIC SCHOOL PLAYGROUND 1,"{""coordinates"": [-76.4809641, 44.2656466], ""type"": ""Point""}","44.2656466, -76.4809641"
7691,588 TANNER DR,Playground,ARBOUR RIDGE PARK PLAYGROUND 1,"{""coordinates"": [-76.5549938, 44.2412426], ""type"": ""Point""}","44.2412426, -76.5549938"
7992,2400 PERTH RD,Playground,SHANNONS CORNERS PARK PLAYGROUND,"{""coordinates"": [-76.5015933, 44.3181224], ""type"": ""Point""}","44.3181224, -76.5015933"
7417,470 MAPLE LAWN DR,Playground,EDENWOOD PARK PLAYGROUND 2,"{""coordinates"": [-76.4577755, 44.3030218], ""type"": ""Point""}","44.3030218, -76.4577755"
7295,792 HENDERSON BLVD,Tennis Court,HENDERSON PARK TENNIS COURTS,"{""coordinates"": [-76.5784908, 44.2290287], ""type"": ""Point""}","44.2290287, -76.5784908"
7892,60 UNION ST,Tennis Court,QUEEN'S UNIVERSITY - MAIN CAMPUS TENNIS COURT,"{""coordinates"": [-76.4937533, 44.2250765], ""type"": ""Point""}","44.2250765, -76.4937533"
